0.0 	 _Z12goodFunctioni 	 401189	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 401186	 mov %rcx,%r8
0.0 	 _Z12goodFunctioni 	 401182	 shr $0x2,%rdi
0.0 	 _Z12goodFunctioni 	 40117f	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 40117a	 movss %xmm0,(%rax,%rdx,4)
0.0 	 _Z12goodFunctioni 	 401177	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 401173	 imul %rdi,%rdx
0.0 	 _Z12goodFunctioni 	 401170	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 40116d	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 40116a	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 401163	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 40115f	 addss %xmm1,%xmm0
0.0 	 _Z12goodFunctioni 	 40115a	 movss (%rax,%rdx,4),%xmm0
0.0 	 _Z12goodFunctioni 	 401157	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 401153	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 401150	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 40114d	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 401146	 mov -0x50(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 401143	 lea 0x1(%rax),%edx
0.0 	 _Z12goodFunctioni 	 401140	 mov -0x68(%rbp),%eax
0.0 	 _Z12goodFunctioni 	 401139	 mov %r10,%r8
0.0 	 _Z12goodFunctioni 	 401134	 movss (%rax,%rdx,4),%xmm1
0.0 	 _Z12goodFunctioni 	 401131	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 40112d	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 40112a	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 401127	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 401124	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 401121	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 40111d	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 401119	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 401116	 mov %rcx,%r8
0.0 	 _Z12goodFunctioni 	 40110f	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 40110a	 movss %xmm0,(%rax,%rdx,4)
0.0 	 _Z12goodFunctioni 	 401107	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 401100	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 4010fd	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 4010fa	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 4010f3	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 4010ef	 addss %xmm1,%xmm0
0.0 	 _Z12goodFunctioni 	 4010ea	 movss (%rax,%rdx,4),%xmm0
0.0 	 _Z12goodFunctioni 	 4010e7	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 4010e3	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 4010e0	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 4010dd	 movslq %esi,%rsi
0.0 	 _Z12goodFunctioni 	 4010d9	 mov -0x50(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 4010d6	 lea 0x1(%rax),%esi
0.0 	 _Z12goodFunctioni 	 4010d3	 mov -0x68(%rbp),%eax
0.0 	 _Z12goodFunctioni 	 4010d0	 lea -0x1(%rax),%edx
0.0 	 _Z12goodFunctioni 	 4010c9	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 4010c6	 mov %r10,%r8
0.0 	 _Z12goodFunctioni 	 4010c1	 movss (%rax,%rdx,4),%xmm1
0.0 	 _Z12goodFunctioni 	 4010ba	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 4010b7	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 4010b4	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 4010ae	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 4010aa	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 4010a6	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 40109c	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 401097	 movss %xmm0,(%rax,%rdx,4)
0.0 	 _Z12goodFunctioni 	 401094	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 401090	 imul %rdi,%rdx
0.0 	 _Z12goodFunctioni 	 40108d	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 40108a	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 401084	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 401080	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 40107c	 addss %xmm1,%xmm0
0.0 	 _Z12goodFunctioni 	 401077	 movss (%rax,%rdx,4),%xmm0
0.0 	 _Z12goodFunctioni 	 401074	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 401070	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 40106d	 movslq %r9d,%rdx
0.0 	 _Z12goodFunctioni 	 401067	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 401063	 mov -0x50(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 40105f	 lea 0x1(%rax),%r9d
0.0 	 _Z12goodFunctioni 	 401055	 mov %r10,%r8
0.0 	 _Z12goodFunctioni 	 401050	 movss (%rax,%rdx,4),%xmm1
0.0 	 _Z12goodFunctioni 	 40104d	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 401049	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 401046	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 401043	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 40103d	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 401039	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 401035	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 40102e	 shr $0x2,%rdi
0.0 	 _Z12goodFunctioni 	 40102b	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 401026	 movss %xmm0,(%rax,%rdx,4)
0.0 	 _Z12goodFunctioni 	 40101f	 imul %rdi,%rdx
0.0 	 _Z12goodFunctioni 	 40101c	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 401019	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 401016	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 401013	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 40100f	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 40100b	 addss %xmm1,%xmm0
0.0 	 _Z12goodFunctioni 	 401006	 movss (%rax,%rdx,4),%xmm0
0.0 	 _Z12goodFunctioni 	 401003	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400fff	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 400ffc	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400ff6	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 400ff3	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400fef	 mov -0x50(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400feb	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 400fe8	 mov %r10,%r8
0.0 	 _Z12goodFunctioni 	 400fe3	 movss (%rax,%rdx,4),%xmm1
0.0 	 _Z12goodFunctioni 	 400fe0	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400fdc	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 400fd9	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400fd6	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400fd3	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 400fd0	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400fcc	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400fc8	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 400fc5	 mov %rcx,%r8
0.0 	 _Z12goodFunctioni 	 400fbe	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 400fb9	 movss %xmm0,(%rax,%rdx,4)
0.0 	 _Z12goodFunctioni 	 400fb6	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400faf	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400fac	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400fa9	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 400fa6	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400fa2	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400f9e	 addss %xmm1,%xmm0
0.0 	 _Z12goodFunctioni 	 400f99	 movss (%rax,%rdx,4),%xmm0
0.0 	 _Z12goodFunctioni 	 400f96	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400f92	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 400f8f	 movslq %r9d,%rdx
0.0 	 _Z12goodFunctioni 	 400f8c	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 400f89	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400f85	 mov -0x50(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400f81	 lea -0x1(%rax),%r9d
0.0 	 _Z12goodFunctioni 	 400f7e	 mov -0x64(%rbp),%eax
0.0 	 _Z12goodFunctioni 	 400f7a	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 400f77	 mov %r10,%r8
0.0 	 _Z12goodFunctioni 	 400f72	 movss (%rax,%rdx,4),%xmm1
0.0 	 _Z12goodFunctioni 	 400f6f	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400f68	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400f65	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400f62	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 400f5f	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400f5b	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400f57	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 400f54	 mov %rcx,%r8
0.0 	 _Z12goodFunctioni 	 400f4d	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 400f48	 movss %xmm0,(%rax,%rdx,4)
0.0 	 _Z12goodFunctioni 	 400f45	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400f41	 imul %rdi,%rdx
0.0 	 _Z12goodFunctioni 	 400f3e	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400f3b	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400f38	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 400f31	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400f2d	 addss %xmm1,%xmm0
0.0 	 _Z12goodFunctioni 	 400f28	 movss (%rax,%rdx,4),%xmm0
0.0 	 _Z12goodFunctioni 	 400f1e	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400f1b	 movslq %esi,%rsi
0.0 	 _Z12goodFunctioni 	 400f17	 mov -0x50(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400f11	 mov -0x68(%rbp),%eax
0.0 	 _Z12goodFunctioni 	 400f0e	 lea 0x1(%rax),%edx
0.0 	 _Z12goodFunctioni 	 400f07	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 400f04	 mov %r10,%r8
0.0 	 _Z12goodFunctioni 	 400eff	 movss (%rax,%rdx,4),%xmm1
0.0 	 _Z12goodFunctioni 	 400efc	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400ef5	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400ef2	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400eec	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400ee8	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400ee4	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 400edd	 shr $0x2,%rdi
0.0 	 _Z12goodFunctioni 	 400eda	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 400ed5	 movss %xmm0,(%rax,%rdx,4)
0.0 	 _Z12goodFunctioni 	 400ed2	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400ece	 imul %rdi,%rdx
0.0 	 _Z12goodFunctioni 	 400ecb	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400ec8	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400ec2	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400ebe	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400eba	 addss %xmm1,%xmm0
0.0 	 _Z12goodFunctioni 	 400eb5	 movss (%rax,%rdx,4),%xmm0
0.0 	 _Z12goodFunctioni 	 400eb2	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400eae	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 400eab	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400ea8	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400ea1	 mov -0x50(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400e9e	 lea -0x1(%rax),%edx
0.0 	 _Z12goodFunctioni 	 400e94	 mov %r10,%r8
0.0 	 _Z12goodFunctioni 	 400e8f	 movss (%rax,%rdx,4),%xmm1
0.0 	 _Z12goodFunctioni 	 400e8c	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400e85	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400e82	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400e78	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400e74	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 400e6a	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 400e65	 movss %xmm0,(%rax,%rdx,4)
0.0 	 _Z12goodFunctioni 	 400e62	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400e5b	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400e58	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400e4e	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400e4a	 addss %xmm1,%xmm0
0.0 	 _Z12goodFunctioni 	 400e45	 movss (%rax,%rdx,4),%xmm0
0.0 	 _Z12goodFunctioni 	 400e42	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400e3e	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 400e3b	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400e34	 mov -0x50(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400e31	 lea -0x1(%rax),%esi
0.0 	 _Z12goodFunctioni 	 400e2e	 mov -0x68(%rbp),%eax
0.0 	 _Z12goodFunctioni 	 400e2b	 lea -0x1(%rax),%edx
0.0 	 _Z12goodFunctioni 	 400e24	 shr $0x2,%r8
0.0 	 _Z12goodFunctioni 	 400e21	 mov %r10,%r8
0.0 	 _Z12goodFunctioni 	 400e19	 add %rsi,%rdx
0.0 	 _Z12goodFunctioni 	 400e15	 imul %r8,%rdx
0.0 	 _Z12goodFunctioni 	 400e12	 movslq %edx,%rdx
0.0 	 _Z12goodFunctioni 	 400e0f	 mov -0x64(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400e0c	 movslq %edx,%rsi
0.0 	 _Z12goodFunctioni 	 400e09	 mov -0x68(%rbp),%edx
0.0 	 _Z12goodFunctioni 	 400e05	 mov -0x38(%rbp),%rax
0.0 	 _Z12goodFunctioni 	 400dfa	 shr $0x2,%rdi
0.0 	 _Z12goodFunctioni 	 400df7	 mov %rcx,%rdi
0.0 	 _Z12goodFunctioni 	 400dee	 mov 0xef8(%rip),%eax # 401cec <_IO_stdin_used+0xbc>
0.0 	 _Z12goodFunctioni 	 400deb	 add %rax,%rsi
0.0 	 _Z12goodFunctioni 	 400de7	 imul %rdi,%rax
0.0 	 _Z12goodFunctioni 	 400de5	 cltq
0.0 	 _Z12goodFunctioni 	 400de2	 mov -0x64(%rbp),%eax
0.0 	 _Z12goodFunctioni 	 400ddf	 movslq %eax,%rsi
0.0 	 _Z12goodFunctioni 	 400ddc	 mov -0x68(%rbp),%eax
0.0 	 _Z12goodFunctioni 	 400dd1	 mov %rcx,%rdi
0.0 	 _Z27stopCountingAndGiveMeValues9pmuStruct 	 400b0c	 mov 0x2026a2(%rip),%eax # 6031b4 <fd>
0.0 	 _Z27startCountingForThisProcess9pmuStruct 	 400af8	 push %rbp
0.0 	  	 400910	 jmpq *0x20274a(%rip) # 603060 <_GLOBAL_OFFSET_TABLE_+0x60>
